0,0,20,13961160.0
1,0,20,15761070.0
2,0,20,14856420.0
3,0,20,15536640.0
4,0,20,14024100.0
0,0,20,15421800.0
1,0,20,16215090.0
2,0,20,15978240.0
3,0,20,14583480.0
4,0,20,14957430.0
5,0,20,14651070.0
6,0,20,15029220.0
7,0,20,14791770.0
8,0,20,15566730.0
9,0,20,14379300.0
0,0,20,14939220.0
1,0,20,13657110.0
2,0,20,14344020.0
3,0,20,14944170.0
4,0,20,15592740.0
5,0,20,13809030.0
6,0,20,16173690.0
7,0,20,12816300.0
8,0,20,14464470.0
9,0,20,14578380.0
10,0,20,13238730.0
11,0,20,16125570.0
12,0,20,15010200.0
13,0,20,13799400.0
14,0,20,14897520.0
15,0,20,14899080.0
16,0,20,16029330.0
17,0,20,14734230.0
18,0,20,14011650.0
19,0,20,14274150.0
20,0,20,13908210.0
21,0,20,13348290.0
22,0,20,14703570.0
23,0,20,15742110.0
24,0,20,13328850.0
25,0,20,15042750.0
26,0,20,14330040.0
27,0,20,15648270.0
28,0,20,15631830.0
29,0,20,14736630.0
0,0,20,14681100.0
1,0,20,14484840.0
2,0,20,15194400.0
3,0,20,16352940.0
4,0,20,15048240.0
5,0,20,15034170.0
6,0,20,15200760.0
7,0,20,12900060.0
8,0,20,15987270.0
9,0,20,14862060.0
